1188885499,-8.152206540451825e-10
1101794211,-1.2653064568438187e-08
1575852343,2.9502434787226566e-13
480590337,-9.291142395276168e-08
362007054,-8.338989494123251e-08
1195606601,-2.3349594575252183e-08
5901207528,0.0002963159725743907
1126310969,6.292941322319584e-11
294799968,-6.377260773985836e-09
1138518446,-3.9103702563915797e-10
2126857473,3.2454282063688686e-11
858117444,-2.1203151331906072e-08
1814781628,-7.768561836093752e-11
1441430469,-3.287680921346828e-10
633097767,-5.9018536937198465e-09
518187118,0.00048602830329907347
390024952,-1.5622872047258747e-09
1839659717,1.221065292509302e-11
729742221,-1.5945815775502787e-10
1349240911,-3.3773993152545955e-11
1539508448,-6.4133032842068325e-09
571140165,-5.8706515762311734e-09
830915321,1.9706681051536377e-10
1190076947,-7.879408258290973e-09
2336572685,-5.673688861911725e-10
955374672,-7.513554622893144e-11
1072059176,-8.030668331579113e-09
579596940,1.5187975122659987e-05
1407269278,-1.0370305635824197e-10
816254592,0.00038769375455875423
1108446553,9.022567233873631e-12
826784485,-3.974159430491467e-09
985005781,1.0144061707149287e-11
5813083421,-6.763979938992328e-10
203257652,-9.559744575245824e-11
824353701,-3.391949616634215e-07
480029788,-5.235266545493007e-10
5812994282,5.6990490680088545e-11
798533259,0.0003027674347443044
5812981068,0.0004542185220915373
1749274582,-7.510564216284754e-11
1563393697,1.398538344970549e-12
1226202007,-1.014736140771478e-09
737831894,-1.2295696918223928e-09
1345393600,-1.7315105873391398e-10
5812981965,0.0003041672625338562
511634742,-3.0320627300006835e-08
265120597,-1.8524499730231707e-08
1189567690,-8.804630700885041e-10
5812993607,-7.832671792467433e-12
1563078168,-2.68058817246559e-10
295814630,-1.0632122651315546e-10
2155915091,-5.43292566425132e-11
5813017549,-6.7182509916707934e-12
2055807838,7.261632408448799e-12
612755343,1.2774565621469846e-05
672192070,-1.4160802711418862e-07
1969230358,-4.708476946150843e-10
1074057874,-8.268137139571616e-09
5812980376,0.00023981412576407575
1722708360,7.202435349628137e-11
298262837,-1.4339511516685268e-08
1197847302,-1.4723001450792829e-09
1602401866,8.663911094229462e-12
1873116398,4.306792224097944e-12
1043113043,-3.765503145351166e-11
5813027655,-6.458561292882047e-08
453873395,-2.7695208312352485e-10
1131310385,-1.6097961412205044e-08
5813053888,0.0005401535257549791
267214250,-2.1320525072309608e-08
5813081845,-1.5618782229438817e-09
392002352,-3.950043924633032e-09
1187844616,-1.1110225402230278e-08
5813039386,-2.97641342501549e-11
1049174217,-1.9718266646100643e-10
1317712712,-2.807950940376359e-07
1255328073,8.510619713386408e-12
550750102,-1.6337249599545764e-06
973432324,-8.328122910873604e-08
5813012132,-5.5816519985278164e-11
295103172,-5.077175277499993e-09
894020730,0.000133988970692871
602071049,-1.7622782027243502e-09
1259424853,-6.624064266810735e-09
1197993940,4.9927605476937965e-11
1569209515,-1.7262376684940128e-10
1013011315,-3.929683919720738e-09
5813012995,-6.383103556211948e-08
1782878598,1.964471093983882e-11
5813027969,1.1878219288091683e-12
2132375072,-8.79341667498199e-08
485132675,3.95588114294044e-06
5812980593,0.00033433163835385295
1932518410,-8.554646379284177e-11
1622234408,5.107769510698074e-12
5813024808,3.9829477228567896e-12
1167896065,-5.298025162083777e-10
298603633,-1.9961282935835193e-08
5812998594,6.550995607813282e-12
1319591563,-1.2879241875650682e-09
974839706,-9.347208118727007e-10
947582284,-3.909630824794807e-08
885603529,-4.312537999553603e-10
858725815,2.821696228122195e-05
612371421,0.002697181360152118
769277177,-1.7056128222337058e-08
5813020424,6.884684446523421e-06
1378206800,-3.977405823323552e-09
5813061197,-1.0228323150736617e-10
388012215,-7.359371057515747e-10
2103657269,-1.8539343591226749e-09
604429310,-2.566812563135607e-08
733458828,6.42083967058365e-05
5813069630,-3.3183860349697244e-07
298931489,-8.715847817112684e-08
1811392809,-5.535865718185833e-12
1975399991,-6.192631292602104e-10
5813047212,-2.072917186060265e-07
926490072,-5.542416934641412e-08
2071949565,-6.796366360265676e-12
1501893338,-3.6443608109291765e-10
5812989087,-3.846908770959848e-09
633149202,0.0005281715958252077
1745333830,1.387197990344102e-12
789121913,-3.4495086143826525e-08
913810052,-9.080348006855685e-09
1753358619,1.6129573375094656e-12
5812983174,0.0005193535695859268
1289239054,-7.960399113666851e-11
848480760,-3.2062715312618768e-09
828826327,-1.4113524731034464e-10
1512686574,-2.388485950160801e-09
642422617,-1.944044599794648e-09
888084738,-3.850124934185706e-08
1169151891,6.487172179861691e-13
1198533883,-2.1744345218577904e-08
5901201383,-2.182712753465322e-10
734667914,-3.4347311916607055e-08
