1188885499,2479.68696,1476.75253
1101794211,1179.39052,3031.7955
1575852343,2153.08067,4519.68881
480590337,4052.62492,2984.5107
362007054,3599.95268,3143.82906
1195606601,1293.75695,2586.92687
5901207528,3910.88451,1177.33566
1126310969,1021.63209,3584.74684
294799968,3319.79251,4253.51014
1138518446,2949.82591,2338.63954
2126857473,2096.73449,1725.14164
858117444,3244.05724,3078.86475
1814781628,3204.12172,2282.89682
1441430469,2070.70533,2735.33729
633097767,2600.86801,3377.33691
518187118,3457.621,1325.45636
390024952,2954.81489,4109.66604
1839659717,1889.14501,1945.0237
729742221,1605.05681,2655.8184
1349240911,2198.60906,3008.98384
1539508448,2497.23009,2215.03075
571140165,1194.29682,2776.67589
830915321,2701.30948,2166.23824
1190076947,2215.42501,3153.60424
2336572685,2636.171,1192.16399
955374672,2997.29599,2334.14912
1072059176,2676.46772,2383.22561
579596940,3215.62205,2430.8364
1407269278,2996.62673,1868.96837
816254592,3678.82734,1290.97509
1108446553,3086.36306,556.6433
826784485,3479.38313,2186.86824
985005781,3127.09608,613.25596
5813083421,2055.72593,2232.0122
203257652,1647.22003,3706.19029
824353701,4044.36888,2384.55423
480029788,2960.66761,3715.98341
5812994282,2009.15559,2454.74901
798533259,3981.50481,994.44375
5812981068,3147.35233,1068.68332
1749274582,1874.94213,1236.70178
1563393697,2313.95645,927.68819
1226202007,2560.12411,2456.04641
737831894,3061.04271,3473.22801
1345393600,1812.414,3056.71155
5812981965,3629.76946,874.32232
511634742,3488.56515,3539.1912
265120597,2123.28937,3695.9744
1189567690,2648.24246,830.09737
5812993607,1268.82835,1827.85408
1563078168,2667.94238,4536.76952
295814630,4001.61452,3906.14156
2155915091,1328.85482,2261.79099
5813017549,1601.29139,2833.5714
2055807838,1141.8163,1729.00508
612755343,2399.15311,2813.94874
672192070,2337.32734,2480.84875
1969230358,3607.07722,1900.94375
1074057874,3063.84094,2560.52482
5812980376,3765.20255,1708.10675
1722708360,2508.94256,1651.08003
298262837,3433.1153,3443.29907
1197847302,3052.84199,2164.65255
1602401866,1760.35986,2842.89526
1873116398,1182.05236,1649.45499
1043113043,3145.72329,2243.36448
5813027655,2835.77272,3146.03333
453873395,3224.28297,4007.36957
1131310385,2588.59141,2152.01321
5813053888,3058.23639,1146.96646
267214250,3370.15151,3326.15297
5813081845,3191.07413,1772.08045
392002352,3852.15385,3892.84385
1187844616,979.3856,2543.46934
5813039386,1585.14589,2698.89213
1049174217,3254.31894,1755.53142
1317712712,1510.99588,2691.75478
1255328073,1969.08856,2190.79033
550750102,2399.24739,2869.19987
973432324,2096.70529,2937.84238
5813012132,2865.12703,4335.88636
295103172,3700.15029,3562.96207
894020730,2771.26997,2067.9165
602071049,2640.57051,3884.98548
1259424853,1079.57624,3109.4838
1197993940,791.42078,2737.14414
1569209515,2395.9971,1933.50779
1013011315,3007.80883,2311.49101
5813012995,2115.03038,2953.36272
1782878598,1816.68856,1921.75039
5813027969,660.07014,2111.75787
2132375072,4414.56573,2091.47799
485132675,3047.67247,2833.71074
5812980593,3868.80553,1174.23871
1932518410,1650.00484,2642.59551
1622234408,1556.27834,2320.06119
5813024808,1609.06793,1685.52599
1167896065,452.92276,2681.04202
298603633,2640.46183,3622.05324
5812998594,1925.4605,1377.76288
1319591563,3995.20982,1977.25621
974839706,2086.71904,2406.60128
947582284,2415.55272,2917.71147
885603529,1537.70551,4039.6729
858725815,3554.99365,1367.3066
612371421,2889.64942,1930.25209
769277177,2779.65147,2891.22701
5813020424,2566.25171,1415.16739
1378206800,2249.08513,4115.05758
5813061197,2633.61563,1385.36243
388012215,1833.62506,3991.23376
2103657269,2340.66444,2108.72135
604429310,4228.45777,2697.81286
733458828,2480.42343,2887.48015
5813069630,2889.74262,3200.14687
298931489,3438.59201,3106.00403
1811392809,1653.50939,1420.89735
1975399991,2524.41254,2019.15231
5813047212,3802.70146,2546.14621
926490072,1706.66244,2663.48531
2071949565,2248.33693,2418.30607
1501893338,1529.36696,3256.84342
5812989087,1701.90212,2374.34927
633149202,3268.81119,1239.11914
1745333830,842.93424,2062.52875
789121913,1424.06226,2804.87441
913810052,2068.15912,3308.11534
1753358619,2001.00177,1110.26689
5812983174,3532.51944,1350.47768
1289239054,3793.94805,1608.23923
848480760,1221.14214,3007.10294
828826327,3316.49498,2186.03138
1512686574,1385.12339,2271.31726
642422617,3305.40241,3467.90742
888084738,3186.55721,2880.9366
1169151891,1397.04342,445.41425
1198533883,3254.28857,2636.6164
5901201383,4135.60071,3812.86294
734667914,3388.44217,3086.51417
1109568718,3734.47407,1752.27653
360927799,4175.20114,3104.80725
1571712309,2599.85963,2321.30711
978716112,1427.57591,3705.72871
453031248,3871.52392,2597.80725
1078788519,1866.25001,953.90678
295141618,2502.82941,3926.90916
1324145475,759.97248,2777.94686
5901219012,2175.66031,1677.79991
422738252,2479.47933,2939.65522
1842172271,1756.99605,2117.30754
1287645091,3144.65541,2515.51194
2071953654,2177.77531,1864.37626
1719958850,1037.9356,2003.55906
1535808539,2120.73104,1656.80915
5813055923,2858.90404,1386.85385
451646040,4181.86279,2914.97298
1746546621,2043.14362,787.51873
1480520765,2732.39263,1630.47364
543105865,3820.21705,2578.55083
544435277,2910.34722,3149.40776
823999989,4241.81089,2429.35935
295461707,3533.62142,3992.75438
1016805008,3640.77292,1704.99987
386877197,2820.5911,3487.23778
5813095915,3204.0357,1175.10679
1440652320,3071.915,2632.3306
1110562345,3491.92811,2295.11433
5813049879,1637.38134,1658.63371
696863848,2787.81806,2530.05213
2342029025,3342.18383,2351.23153
1286242549,2034.68083,3444.95378
1009051653,1340.26288,3297.9389
953755666,2555.829,2247.7044
1629383757,2249.18759,2940.13303
5813082111,1163.45071,1736.10174
985714517,3303.22293,1704.8626
1816909775,1770.39553,2840.90113
1407135015,1723.5035,2036.68059
698443880,2210.77993,3516.75969
5813027103,593.14038,2762.29506
1172242848,2105.05666,735.94326
1096894260,3124.18775,3171.46332
642732835,2785.30458,1961.01806
5813041103,2074.48075,1893.95797
5813064789,3297.88422,3647.91982
1232262105,2398.93367,1264.19271
925004416,3439.02882,2541.03825
891978843,3687.66857,1313.47988
5812980742,3351.18717,3644.07176
2088971332,3494.53155,1546.09206
672041363,2782.38643,3347.79021
549722579,2275.39776,2804.13279
1322133768,671.27769,2897.40253
549219101,3292.71621,2207.73022
1017797863,3221.27786,1941.99554
5812997896,1544.76769,1609.8439
420973599,3851.5641,3042.94135
1510308047,1670.60472,2978.8262
1473993887,3693.55104,2389.74075
482183354,2842.67503,3825.07721
5813020409,769.674,2435.13328
5813069261,2429.15435,4232.27252
5813021572,2679.66115,3640.10614
296535868,2612.56833,3360.44462
5812987715,1946.34013,563.88396
915615087,1267.805,3390.80857
5813021822,2966.7177,1057.71684
945156049,2776.29362,2814.12305
1753354671,2189.27484,1092.50846
1321745141,1186.41898,3011.07789
849763224,1042.28214,3510.31213
1140189290,2083.00963,1923.70281
418214549,3706.62329,3083.74329
1636822043,1436.84315,2015.26859
1785740683,1983.7846,1310.34291
605740410,4390.28116,2465.56412
542298159,4232.01078,3280.76447
2010548349,2176.9284,1914.62614
916763916,3961.20488,2489.58788
1350034937,2279.40611,3190.48712
425121937,2251.77721,2852.78276
1626573183,1928.03175,2294.52718
706520453,2702.90832,2958.05161
5812980299,3577.25984,3237.87731
545971196,1832.4091,3705.11989
1068958652,3032.15617,1307.4938
637949421,2812.68844,3542.58194
1297202769,2909.86743,1273.24347
578936675,1871.08608,3164.38659
910438571,1356.11756,3506.65324
1542237002,2105.00609,1667.75129
5812980638,3055.75654,1343.83095
1377905517,3524.46687,3850.68619
1077783627,1294.06787,2110.41354
1498383456,1101.23973,2509.22677
5813021812,2846.53653,1326.24162
5812989059,3111.48979,1966.28821
786989348,903.71696,2425.81593
5812991748,2280.45968,1100.56504
1777624565,1012.29058,1469.3307
1414184933,1018.59831,2422.72431
5813077616,4181.66905,1303.66006
330256546,3925.3913,3369.32712
955383212,3571.0471,1818.29113
203598499,1772.84112,3793.62158
757215581,3280.41489,2957.72048
577697202,2310.78743,3529.58818
891107336,1588.63024,2770.51288
1445130240,2660.01296,2179.37083
448869118,3412.3784,2619.5613
1407139453,2663.14122,2491.1697
985377724,3370.37508,2196.80125
5812982547,2714.1807,1218.20955
672594073,3269.84615,2921.8297
1467694006,1929.36257,3088.95904
1535139804,2124.5589,2277.93407
2000900137,3629.11565,1796.53672
1658855991,2879.20988,1873.14336
578914626,2845.09833,3183.02985
1190417843,2212.91412,2594.03745
1777871882,2286.84907,1052.89806
455793621,3918.44911,1389.52119
5813058069,4015.77456,1404.98331
1228860966,3034.53498,2108.2674
357569240,1934.08339,3962.40715
421318649,3613.2939,3312.40798
1442314421,3145.15578,2790.92698
1195999722,1323.99253,2808.40744
698846779,4155.81179,2574.51269
729957687,3038.96293,2814.06477
1500063929,2577.19283,2130.25894
859490096,3211.80106,3254.96594
5813038156,2428.44175,1835.68897
631741483,2937.2891,1245.62369
1167537600,2496.03566,1568.25016
1807886991,702.42256,1389.31319
987424258,3157.6113,1930.44009
390961490,3693.46934,3033.80786
1441283637,2695.70213,2005.66547
1594121850,2397.08351,1728.81908
1189566974,2390.7605,818.66972
298935111,3778.33344,3023.34557
1714479551,3687.41011,3583.64288
363716151,3793.56227,991.20739
764334721,3105.51225,2898.16252
5812980965,3693.42732,1575.85115
1217385603,990.36192,2207.89597
5813041681,1349.64814,3130.96128
1064296296,2241.58578,2120.8735
5901215834,2358.68126,1674.182
5813010799,4192.60127,2638.22672
1071342414,3116.13674,2734.37189
5812981279,3365.90563,1179.04638
1749944256,2953.83486,2103.50656
5813009281,3434.23899,3230.3565
882827132,2155.74081,3499.08041
1138462578,1471.00232,917.2854
760541793,4248.45741,2543.44958
451424866,3172.93119,3691.48206
5813021856,2837.32053,1481.6313
1502304335,3336.19093,2809.12695
1189601546,2524.75706,1807.76722
5813011425,2750.65661,3062.6792
1219410844,747.04882,2872.98652
1759999022,3757.6613,2606.09593
1847335826,2578.15232,3174.76165
789765346,1415.44471,3555.0807
419337157,3159.52667,3459.094
1501872569,1727.66767,3296.98464
5813078739,2287.393,2784.32903
5813087625,3436.45793,796.29366
1507446255,3068.22762,2015.70185
546956605,3274.88385,4590.62018
5813009358,2290.77418,3587.90535
1413753838,2009.42224,1792.60413
1727979406,3575.23962,1956.61877
296872415,2072.61457,3897.19133
1904816913,1648.91815,2314.4362
449564352,4104.71788,3124.10174
510278421,2533.39461,2222.0292
604070433,3393.11633,3065.4681
1347457658,2195.46237,3529.99499
200326126,2978.97792,3109.28583
2091794210,1819.76375,2004.38452
890671753,1853.51725,2811.56754
1008253493,3604.66661,2366.49756
266191395,3030.85171,3481.17216
5813022133,2767.43939,1213.76219
1839344717,1714.7626,1469.60423
788400963,1529.83187,3141.07076
5812983042,2963.76229,1295.83287
5812980666,1899.84411,2668.17004
1171621682,2606.26949,1538.5828
1806535217,1419.56036,1662.03012
951738965,2911.67134,3684.52369
296531421,1913.70482,3623.38759
1573758787,1812.66131,3222.75704
1126301622,663.41437,3125.87839
704111734,2559.0117,3363.53915
479637825,2517.03362,3249.66334
1657517242,3223.79971,2063.67525
2067852579,2594.88406,2354.48509
1292803650,837.24486,2583.87756
796940968,2863.25078,3537.91049
980391392,1584.69024,3927.43124
916543308,2610.0877,2805.77724
1843023572,3332.7018,1846.23524
1047123862,3352.27914,2299.16262
859381489,2166.72907,3111.88853
1472672056,2124.81193,2120.27222
913345831,3617.66366,2233.62823
364407023,4246.7577,1511.76677
1075611602,1780.11784,3223.2517
1670265095,4207.66521,1991.03941
738009096,2406.35877,2775.98936
1049674502,1565.97519,2616.17845
2157896521,2334.96349,1862.98878
1656157978,2117.20758,1260.69093
700550360,4509.65962,2907.0967
514367640,3337.26409,2749.28181
1509184571,2417.75101,1556.51116
1138803664,2077.3932,724.39962
1167904437,549.70318,2326.63771
1328513713,3799.91997,1355.48862
5812998136,3105.09418,1967.84131
486604771,2879.61931,4028.849
5901225755,2086.56208,2874.52825
729211483,4292.71843,2585.88949
674492842,3498.53716,2852.16556
1222104921,2658.81474,2219.71992
451987038,4345.16556,2928.7464
1702323386,4043.86081,2154.49477
860607455,3697.10859,961.82206
1622139666,1316.22658,2234.60291
330303073,3136.11471,3425.97763
5813027592,2425.55956,2798.50496
2087213841,2480.15555,476.97931
5813045606,1619.52308,2391.64465
1311487571,1683.27172,3268.92018
1003837184,3273.36424,1687.50846
5813067337,3606.79882,3832.74569
1417457582,2354.8754,1774.43387
1907169406,3028.54159,1987.19579
850375847,4121.76038,2137.96977
2210986738,575.45866,1259.09712
1572998452,2795.34826,2534.96403
5813067732,2810.96461,2936.64869
1160070135,2378.16026,3358.43308
5813022631,1263.84063,2006.50445
790288721,3297.62684,3172.25474
890614937,2466.40019,2271.28896
1199712167,291.80354,2989.3334
1701299822,3646.06262,2245.88934
5813060799,3050.61813,1320.97125
1254261370,1950.87371,2098.58565
1501452885,1806.72261,1857.96185
5901208044,3636.77938,2686.56644
731434251,2304.62483,3358.60849
755518957,3877.83123,2073.85005
358514340,3343.20572,2508.71063
762128241,3202.82586,3504.97039
923994365,4145.10007,2022.87765
420696828,3159.6725,3347.39742
579890564,3761.77791,2713.56329
884446447,3433.24514,2790.10978
1250920325,1402.36233,3874.78678
550275987,2476.05744,2414.52413
1778307115,1565.65537,1218.44199
986089634,3026.44054,2178.91566
1663652072,2302.42742,1488.29223
1437682133,2044.78347,3018.13553
487286529,2736.08777,3322.4356
1778320035,1015.85208,1528.2373
448942604,3527.66561,3726.94825
1870694455,1413.58073,1557.74134
676824431,2997.07232,2869.86743
