1.057024579525672921e-02
1.632806970251938009e-02
2.328644037621563703e-02
2.478186494289151554e-02
2.786358405041850297e-02
2.928082994548000112e-02
3.585157987590576606e-02
4.097496197388766220e-02
4.421896754752747960e-02
6.140214223575313213e-02
7.355530090596780479e-02
7.519590442785252515e-02
7.614819402224853873e-02
7.661608155088167615e-02
8.322833741546095676e-02
9.241405047189278632e-02
9.580581136700559719e-02
9.805960760240782503e-02
9.969171434469797921e-02
1.003397768255231415e-01
1.038972617170906138e-01
1.085952968173420352e-01
1.200985562373653448e-01
1.510654136347038545e-01
1.618693872835630376e-01
1.709679167996809579e-01
1.755062749077670459e-01
1.763167338510257531e-01
1.768895787116599450e-01
1.830807599800440832e-01
1.913691897630096783e-01
1.922251094627740464e-01
1.996810264174231908e-01
2.115280856708559587e-01
2.178127043818718356e-01
2.329571962455377065e-01
2.344619735072483169e-01
2.364549100945756432e-01
2.371323181891803189e-01
2.503596638681626629e-01
2.558960518451176003e-01
2.578013561229276496e-01
2.601661898704906717e-01
2.620038685197091377e-01
2.653537884121388579e-01
2.671638245527367950e-01
2.707206163825413014e-01
2.731248813823805577e-01
2.793195690409605025e-01
2.930496844862894301e-01
2.935569166400868735e-01
3.065827075442047467e-01
3.073651851087708664e-01
3.111597467754600999e-01
3.142916803159596095e-01
3.155159705571038975e-01
3.178861268030023224e-01
3.251988120814520156e-01
3.421962175248535187e-01
3.464493364630749639e-01
3.529075248715199953e-01
3.553698527135274454e-01
3.589142461407726636e-01
3.642275144667461162e-01
3.654180881906594069e-01
3.752634456443873501e-01
3.786893740151602294e-01
3.803857703639920707e-01
3.872116168132947456e-01
3.916048137151570963e-01
3.955188641964013652e-01
3.969852354201182099e-01
4.028263907944234501e-01
4.038155509690595779e-01
4.057902296259442987e-01
4.204526344012644579e-01
4.223818029095500748e-01
4.261213552391954207e-01
4.266678102232056569e-01
4.329850574762831306e-01
4.446899899598144579e-01
4.559356936742542388e-01
4.588587349427646345e-01
4.637443068714087180e-01
4.646767177277134064e-01
4.692262094689924612e-01
4.702676006049099078e-01
4.742877477240434736e-01
4.784085963999067381e-01
5.038816755241222189e-01
5.077012789319348407e-01
5.112624170648446542e-01
5.118369102631086243e-01
5.326921530663502047e-01
5.454012560312859748e-01
5.490898213618486956e-01
5.533115323300376032e-01
5.651538746486870490e-01
5.812804301414387087e-01
5.931573466314142840e-01
5.937379844690303665e-01
5.960216959154145400e-01
5.989341608905457415e-01
6.087034484220708030e-01
6.151919734337392143e-01
6.216074958414647966e-01
6.329290115468104716e-01
6.384970138170259490e-01
6.442445805029750616e-01
6.536007122800667757e-01
6.573297826596805615e-01
6.579825225090712992e-01
6.585998431193355040e-01
6.646226291908213790e-01
6.671313971333718840e-01
6.731296795808575650e-01
6.762635685762714566e-01
6.844231589286932094e-01
6.851164287971307498e-01
6.867325171815570339e-01
6.885519479216486438e-01
6.992587987509264469e-01
7.016103835299183356e-01
7.095532318323795051e-01
7.096133524625823918e-01
7.117417989198738804e-01
7.241258659962584998e-01
7.310064390328747663e-01
7.318009974736455758e-01
7.358743096674138506e-01
